timestamp,time,temperature,target_temp,kp,ki,kd,control_period,max_duty,pid_output,error,integral_error,derivative_error,heat_input,heat_loss
1759156747571,2025-09-29 22:39:07.571,14.66,30.0,1.0,0.08,0.05,100,100,25.46,17.48,100.0,-0.47,0.382,-0.19
1759156752571,2025-09-29 22:39:12.571,11.33,30.0,1.0,0.08,0.05,100,100,23.32,15.34,100.0,-0.43,0.35,-0.147
1759156757571,2025-09-29 22:39:17.571,11.17,30.0,1.0,0.08,0.05,100,100,26.7,18.67,100.0,0.67,0.401,-0.213
1759156762571,2025-09-29 22:39:22.571,10.41,30.0,1.0,0.08,0.05,100,100,26.83,18.83,100.0,0.03,0.402,-0.217
1759156767571,2025-09-29 22:39:27.571,9.94,25.0,1.0,0.08,0.05,100,100,27.59,19.59,100.0,0.15,0.414,-0.232
1759156772571,2025-09-29 22:39:32.571,9.09,25.0,1.0,0.08,0.05,100,100,23.01,15.06,100.0,-0.91,0.345,-0.241
1759156777571,2025-09-29 22:39:37.571,11.87,25.0,1.0,0.08,0.05,100,100,23.92,15.91,100.0,0.17,0.359,-0.258
1759156782571,2025-09-29 22:39:42.571,13.14,25.0,1.0,0.08,0.05,100,100,21.1,13.13,100.0,-0.56,0.316,-0.203
1759156787571,2025-09-29 22:39:47.571,12.1,25.0,1.0,0.08,0.05,100,100,19.85,11.86,100.0,-0.25,0.298,-0.177
1759156792571,2025-09-29 22:39:52.571,11.7,25.0,1.0,0.08,0.05,100,100,20.91,12.9,100.0,0.21,0.314,-0.198
1759156797571,2025-09-29 22:39:57.571,11.71,25.0,1.0,0.08,0.05,100,100,21.3,13.3,100.0,0.08,0.319,-0.206
1759156802571,2025-09-29 22:40:02.571,11.82,25.0,1.0,0.08,0.05,100,100,21.29,13.29,100.0,-0.0,0.319,-0.206
1759156807571,2025-09-29 22:40:07.571,13.79,25.0,1.0,0.08,0.05,100,100,21.18,13.18,100.0,-0.02,0.318,-0.204
1759156812571,2025-09-29 22:40:12.571,15.76,25.0,1.0,0.08,0.05,100,100,19.19,11.21,100.0,-0.39,0.288,-0.164
1759156817571,2025-09-29 22:40:17.571,15.05,25.0,1.0,0.08,0.05,100,100,17.22,9.24,100.0,-0.39,0.258,-0.125
1759156822571,2025-09-29 22:40:22.571,13.55,25.0,1.0,0.08,0.05,100,100,17.96,9.95,100.0,0.14,0.269,-0.139
1759156827571,2025-09-29 22:40:27.571,15.31,25.0,1.0,0.08,0.05,100,100,19.46,11.45,100.0,0.3,0.292,-0.169
1759156832571,2025-09-29 22:40:32.571,13.25,25.0,1.0,0.08,0.05,100,100,17.67,9.69,100.0,-0.35,0.265,-0.134
1759156837571,2025-09-29 22:40:37.571,14.04,25.0,1.0,0.08,0.05,100,100,19.77,11.75,100.0,0.41,0.297,-0.175
1759156842571,2025-09-29 22:40:42.571,14.39,25.0,1.0,0.08,0.05,100,100,18.95,10.96,100.0,-0.16,0.284,-0.159
1759156847571,2025-09-29 22:40:47.571,13.75,25.0,1.0,0.08,0.05,100,100,18.6,10.61,100.0,-0.07,0.279,-0.152
1759156852571,2025-09-29 22:40:52.571,16.63,25.0,1.0,0.08,0.05,100,100,19.26,11.25,100.0,0.13,0.289,-0.165
1759156857571,2025-09-29 22:40:57.571,16.45,25.0,1.0,0.08,0.05,100,100,16.34,8.37,100.0,-0.58,0.245,-0.107
1759156862571,2025-09-29 22:41:02.571,15.4,25.0,1.0,0.08,0.05,100,100,16.55,8.55,100.0,0.04,0.248,-0.111
1759156867571,2025-09-29 22:41:07.571,13.95,25.0,1.0,0.08,0.05,100,100,17.61,9.6,100.0,0.21,0.264,-0.132
1759156872571,2025-09-29 22:41:12.571,17.41,25.0,1.0,0.08,0.05,100,100,19.06,11.05,100.0,0.29,0.286,-0.161
1759156877571,2025-09-29 22:41:17.571,16.18,25.0,1.0,0.08,0.05,100,100,15.56,7.59,100.0,-0.69,0.233,-0.092
1759156882571,2025-09-29 22:41:22.571,15.45,25.0,1.0,0.08,0.05,100,100,16.83,8.82,100.0,0.24,0.252,-0.116
1759156887571,2025-09-29 22:41:27.571,13.33,25.0,1.0,0.08,0.05,100,100,17.56,9.55,100.0,0.15,0.263,-0.131
1759156892571,2025-09-29 22:41:32.571,11.65,25.0,1.0,0.08,0.05,100,100,19.69,11.67,100.0,0.42,0.295,-0.173
1759156897571,2025-09-29 22:41:37.571,12.6,25.0,1.0,0.08,0.05,100,100,21.37,13.35,100.0,0.34,0.321,-0.207
1759156902571,2025-09-29 22:41:42.571,11.41,25.0,1.0,0.08,0.05,100,100,20.39,12.4,100.0,-0.19,0.306,-0.188
1759156907571,2025-09-29 22:41:47.571,10.19,25.0,1.0,0.08,0.05,100,100,21.6,13.59,100.0,0.24,0.324,-0.212
1759156912571,2025-09-29 22:41:52.571,10.06,25.0,1.0,0.08,0.05,100,100,22.82,14.81,100.0,0.24,0.342,-0.236
1759156917571,2025-09-29 22:41:57.571,9.85,25.0,1.0,0.08,0.05,100,100,22.94,14.94,100.0,0.03,0.344,-0.239
1759156922571,2025-09-29 22:42:02.571,9.44,25.0,1.0,0.08,0.05,100,100,23.15,15.15,100.0,0.04,0.347,-0.243
1759156927571,2025-09-29 22:42:07.571,12.31,25.0,1.0,0.08,0.05,100,100,23.57,15.56,100.0,0.08,0.354,-0.251
1759156932571,2025-09-29 22:42:12.571,10.65,25.0,1.0,0.08,0.05,100,100,20.66,12.69,100.0,-0.57,0.31,-0.194
1759156937571,2025-09-29 22:42:17.571,13.23,25.0,1.0,0.08,0.05,100,100,22.37,14.35,100.0,0.33,0.336,-0.227
1759156942571,2025-09-29 22:42:22.571,12.8,25.0,1.0,0.08,0.05,100,100,19.74,11.77,100.0,-0.52,0.296,-0.175
1759156947571,2025-09-29 22:42:27.571,13.08,25.0,1.0,0.08,0.05,100,100,20.2,12.2,100.0,0.09,0.303,-0.184
1759156952571,2025-09-29 22:42:32.571,12.96,25.0,1.0,0.08,0.05,100,100,19.91,11.92,100.0,-0.06,0.299,-0.178
1759156957571,2025-09-29 22:42:37.571,14.12,25.0,1.0,0.08,0.05,100,100,20.04,12.04,100.0,0.03,0.301,-0.181
1759156962571,2025-09-29 22:42:42.571,13.52,25.0,1.0,0.08,0.05,100,100,18.87,10.88,100.0,-0.23,0.283,-0.158
1759156967571,2025-09-29 22:42:47.571,13.43,25.0,1.0,0.08,0.05,100,100,19.49,11.48,100.0,0.12,0.292,-0.17
1759156972571,2025-09-29 22:42:52.571,13.61,25.0,1.0,0.08,0.05,100,100,19.57,11.57,100.0,0.02,0.294,-0.171
1759156977571,2025-09-29 22:42:57.571,14.29,25.0,1.0,0.08,0.05,100,100,19.39,11.39,100.0,-0.04,0.291,-0.168
1759156982571,2025-09-29 22:43:02.571,14.52,25.0,1.0,0.08,0.05,100,100,18.71,10.71,100.0,-0.14,0.281,-0.154
1759156987571,2025-09-29 22:43:07.571,14.0,25.0,1.0,0.08,0.05,100,100,18.48,10.48,100.0,-0.05,0.277,-0.15
1759156992571,2025-09-29 22:43:12.571,13.61,25.0,1.0,0.08,0.05,100,100,19.01,11.0,100.0,0.1,0.285,-0.16
1759156997571,2025-09-29 22:43:17.571,11.96,25.0,1.0,0.08,0.05,100,100,19.39,11.39,100.0,0.08,0.291,-0.168
1759157002571,2025-09-29 22:43:22.571,14.33,25.0,1.0,0.08,0.05,100,100,21.05,13.04,100.0,0.33,0.316,-0.201
1759157007571,2025-09-29 22:43:27.571,15.21,25.0,1.0,0.08,0.05,100,100,18.64,10.67,100.0,-0.47,0.28,-0.153
1759157012571,2025-09-29 22:43:32.571,17.52,25.0,1.0,0.08,0.05,100,100,17.78,9.79,100.0,-0.18,0.267,-0.136
1759157017571,2025-09-29 22:43:37.571,17.31,25.0,1.0,0.08,0.05,100,100,15.46,7.48,100.0,-0.46,0.232,-0.09
1759157022571,2025-09-29 22:43:42.571,17.85,25.0,1.0,0.08,0.05,100,100,15.7,7.69,100.0,0.04,0.235,-0.094
1759157027571,2025-09-29 22:43:47.571,19.07,25.0,1.0,0.08,0.05,100,100,15.14,7.15,100.0,-0.11,0.227,-0.083
1759157032571,2025-09-29 22:43:52.571,18.28,25.0,1.0,0.08,0.05,100,100,13.92,5.93,100.0,-0.24,0.209,-0.059
1759157037571,2025-09-29 22:43:57.571,20.45,25.0,1.0,0.08,0.05,100,100,14.73,6.72,100.0,0.16,0.221,-0.074
1759157042571,2025-09-29 22:44:02.571,20.76,25.0,1.0,0.08,0.05,100,100,12.53,4.55,100.0,-0.44,0.188,-0.031
1759157047571,2025-09-29 22:44:07.571,23.73,25.0,1.0,0.08,0.05,100,100,12.24,4.24,100.0,-0.06,0.184,-0.025
1759157052571,2025-09-29 22:44:12.571,23.37,25.0,1.0,0.08,0.05,100,100,9.24,1.27,100.0,-0.6,0.139,0.035
1759157057571,2025-09-29 22:44:17.571,25.03,25.0,1.0,0.08,0.05,100,100,9.63,1.63,100.0,0.07,0.144,0.027
1759157062571,2025-09-29 22:44:22.571,26.57,25.0,1.0,0.08,0.05,100,100,7.95,-0.03,99.87,-0.33,0.119,0.061
1759157067571,2025-09-29 22:44:27.571,23.21,25.0,1.0,0.08,0.05,100,100,5.78,-1.57,92.04,-0.31,0.087,0.091
1759157072571,2025-09-29 22:44:32.571,24.89,25.0,1.0,0.08,0.05,100,100,9.83,1.79,100.0,0.67,0.147,0.024
1759157077571,2025-09-29 22:44:37.571,26.07,25.0,1.0,0.08,0.05,100,100,8.1,0.11,100.0,-0.34,0.121,0.058
1759157082571,2025-09-29 22:44:42.571,26.31,25.0,1.0,0.08,0.05,100,100,6.49,-1.07,94.65,-0.24,0.097,0.081
1759157087571,2025-09-29 22:44:47.571,25.55,25.0,1.0,0.08,0.05,100,100,5.74,-1.31,88.12,-0.05,0.086,0.086
1759157092571,2025-09-29 22:44:52.571,22.31,25.0,1.0,0.08,0.05,100,100,6.29,-0.55,85.36,0.15,0.094,0.071
1759157097571,2025-09-29 22:44:57.571,21.7,25.0,1.0,0.08,0.05,100,100,10.63,2.69,98.82,0.65,0.159,0.006
1759157102571,2025-09-29 22:45:02.571,22.71,25.0,1.0,0.08,0.05,100,100,11.3,3.3,100.0,0.12,0.17,-0.006
1759157107571,2025-09-29 22:45:07.571,23.45,25.0,1.0,0.08,0.05,100,100,10.28,2.29,100.0,-0.2,0.154,0.014
1759157112571,2025-09-29 22:45:12.571,23.07,25.0,1.0,0.08,0.05,100,100,9.55,1.55,100.0,-0.15,0.143,0.029
1759157117571,2025-09-29 22:45:17.571,21.32,25.0,1.0,0.08,0.05,100,100,9.94,1.93,100.0,0.08,0.149,0.021
1759157122571,2025-09-29 22:45:22.571,21.89,25.0,1.0,0.08,0.05,100,100,11.69,3.68,100.0,0.35,0.175,-0.014
1759157127571,2025-09-29 22:45:27.571,20.65,25.0,1.0,0.08,0.05,100,100,11.1,3.11,100.0,-0.11,0.167,-0.002
1759157132571,2025-09-29 22:45:32.571,20.44,25.0,1.0,0.08,0.05,100,100,12.36,4.35,100.0,0.25,0.185,-0.027
1759157137571,2025-09-29 22:45:37.571,20.79,25.0,1.0,0.08,0.05,100,100,12.56,4.56,100.0,0.04,0.188,-0.031
1759157142571,2025-09-29 22:45:42.571,21.43,25.0,1.0,0.08,0.05,100,100,12.21,4.21,100.0,-0.07,0.183,-0.024
1759157147571,2025-09-29 22:45:47.571,22.2,25.0,1.0,0.08,0.05,100,100,11.56,3.57,100.0,-0.13,0.173,-0.011
1759157152571,2025-09-29 22:45:52.571,22.85,25.0,1.0,0.08,0.05,100,100,10.79,2.8,100.0,-0.15,0.162,0.004
1759157157571,2025-09-29 22:45:57.571,25.62,25.0,1.0,0.08,0.05,100,100,10.14,2.15,100.0,-0.13,0.152,0.017
1759157162571,2025-09-29 22:46:02.571,24.62,25.0,1.0,0.08,0.05,100,100,7.11,-0.62,96.92,-0.55,0.107,0.072
1759157167571,2025-09-29 22:46:07.571,26.24,25.0,1.0,0.08,0.05,100,100,8.3,0.38,98.84,0.2,0.125,0.052
1759157172571,2025-09-29 22:46:12.571,25.75,25.0,1.0,0.08,0.05,100,100,6.16,-1.24,92.66,-0.32,0.092,0.085
1759157177571,2025-09-29 22:46:17.571,24.77,25.0,1.0,0.08,0.05,100,100,6.37,-0.75,88.92,0.1,0.096,0.075
1759157182571,2025-09-29 22:46:22.571,23.13,25.0,1.0,0.08,0.05,100,100,7.45,0.23,90.09,0.2,0.112,0.055
1759157187571,2025-09-29 22:46:27.571,20.82,25.0,1.0,0.08,0.05,100,100,9.84,1.87,99.43,0.33,0.148,0.023
1759157192571,2025-09-29 22:46:32.571,19.71,25.0,1.0,0.08,0.05,100,100,12.21,4.18,100.0,0.46,0.183,-0.024
1759157197571,2025-09-29 22:46:37.571,19.16,25.0,1.0,0.08,0.05,100,100,13.3,5.29,100.0,0.22,0.199,-0.046
1759157202571,2025-09-29 22:46:42.571,18.11,25.0,1.0,0.08,0.05,100,100,13.85,5.84,100.0,0.11,0.208,-0.057
1759157207571,2025-09-29 22:46:47.571,19.84,25.0,1.0,0.08,0.05,100,100,14.9,6.89,100.0,0.21,0.223,-0.078
1759157212571,2025-09-29 22:46:52.571,18.42,25.0,1.0,0.08,0.05,100,100,13.15,5.16,100.0,-0.34,0.197,-0.043
1759157217571,2025-09-29 22:46:57.571,21.36,25.0,1.0,0.08,0.05,100,100,14.59,6.58,100.0,0.28,0.219,-0.072
1759157222571,2025-09-29 22:47:02.571,20.76,25.0,1.0,0.08,0.05,100,100,11.61,3.64,100.0,-0.59,0.174,-0.013
1759157227571,2025-09-29 22:47:07.571,19.64,25.0,1.0,0.08,0.05,100,100,12.25,4.24,100.0,0.12,0.184,-0.025
1759157232571,2025-09-29 22:47:12.571,18.61,25.0,1.0,0.08,0.05,100,100,13.37,5.36,100.0,0.22,0.201,-0.047
1759157237571,2025-09-29 22:47:17.571,16.0,25.0,1.0,0.08,0.05,100,100,14.4,6.39,100.0,0.21,0.216,-0.068
1759157242571,2025-09-29 22:47:22.571,19.84,25.0,1.0,0.08,0.05,100,100,17.02,9.0,100.0,0.52,0.255,-0.12
1759157247571,2025-09-29 22:47:27.571,17.57,25.0,1.0,0.08,0.05,100,100,13.12,5.16,100.0,-0.77,0.197,-0.043
1759157252571,2025-09-29 22:47:32.571,20.43,25.0,1.0,0.08,0.05,100,100,15.45,7.43,100.0,0.45,0.232,-0.089
1759157257571,2025-09-29 22:47:37.571,18.68,25.0,1.0,0.08,0.05,100,100,12.54,4.57,100.0,-0.57,0.188,-0.031
1759157262571,2025-09-29 22:47:42.571,18.23,25.0,1.0,0.08,0.05,100,100,14.33,6.32,100.0,0.35,0.215,-0.066
1759157267571,2025-09-29 22:47:47.571,17.35,25.0,1.0,0.08,0.05,100,100,14.78,6.77,100.0,0.09,0.222,-0.075
1759157272571,2025-09-29 22:47:52.571,17.51,25.0,1.0,0.08,0.05,100,100,15.66,7.65,100.0,0.18,0.235,-0.093
1759157277571,2025-09-29 22:47:57.571,20.05,25.0,1.0,0.08,0.05,100,100,15.49,7.49,100.0,-0.03,0.232,-0.09
1759157282571,2025-09-29 22:48:02.571,19.53,25.0,1.0,0.08,0.05,100,100,12.92,4.95,100.0,-0.51,0.194,-0.039
1759157287571,2025-09-29 22:48:07.571,19.24,25.0,1.0,0.08,0.05,100,100,13.48,5.47,100.0,0.1,0.202,-0.049
1759157292571,2025-09-29 22:48:12.571,20.23,25.0,1.0,0.08,0.05,100,100,13.76,5.76,100.0,0.06,0.206,-0.055
1759157297571,2025-09-29 22:48:17.571,23.01,25.0,1.0,0.08,0.05,100,100,12.76,4.77,100.0,-0.2,0.191,-0.035
1759157302571,2025-09-29 22:48:22.571,22.72,25.0,1.0,0.08,0.05,100,100,9.96,1.99,100.0,-0.56,0.149,0.02
1759157307571,2025-09-29 22:48:27.571,24.66,25.0,1.0,0.08,0.05,100,100,10.28,2.28,100.0,0.06,0.154,0.014
1759157312571,2025-09-29 22:48:32.571,23.36,25.0,1.0,0.08,0.05,100,100,8.32,0.34,100.0,-0.39,0.125,0.053
1759157317571,2025-09-29 22:48:37.571,23.32,25.0,1.0,0.08,0.05,100,100,9.65,1.64,100.0,0.26,0.145,0.027
1759157322571,2025-09-29 22:48:42.571,25.55,25.0,1.0,0.08,0.05,100,100,9.68,1.68,100.0,0.01,0.145,0.026
1759157327571,2025-09-29 22:48:47.571,25.95,25.0,1.0,0.08,0.05,100,100,7.21,-0.55,97.27,-0.44,0.108,0.071
1759157332571,2025-09-29 22:48:52.571,26.8,25.0,1.0,0.08,0.05,100,100,6.44,-0.95,92.5,-0.08,0.097,0.079
1759157337571,2025-09-29 22:48:57.571,27.27,25.0,1.0,0.08,0.05,100,100,4.87,-1.8,83.49,-0.17,0.073,0.096
1759157342571,2025-09-29 22:49:02.571,23.56,25.0,1.0,0.08,0.05,100,100,3.49,-2.27,72.13,-0.09,0.052,0.105
1759157347571,2025-09-29 22:49:07.571,22.95,25.0,1.0,0.08,0.05,100,100,7.83,1.44,79.34,0.74,0.117,0.031
1759157352571,2025-09-29 22:49:12.571,22.86,25.0,1.0,0.08,0.05,100,100,9.23,2.05,89.6,0.12,0.138,0.019
1759157357571,2025-09-29 22:49:17.571,22.45,25.0,1.0,0.08,0.05,100,100,10.14,2.14,100.0,0.02,0.152,0.017
1759157362571,2025-09-29 22:49:22.571,23.41,25.0,1.0,0.08,0.05,100,100,10.55,2.55,100.0,0.08,0.158,0.009
1759157367571,2025-09-29 22:49:27.571,21.54,25.0,1.0,0.08,0.05,100,100,9.58,1.59,100.0,-0.19,0.144,0.028
1759157372571,2025-09-29 22:49:32.571,20.36,25.0,1.0,0.08,0.05,100,100,11.48,3.46,100.0,0.38,0.172,-0.009
1759157377571,2025-09-29 22:49:37.571,16.27,25.0,1.0,0.08,0.05,100,100,12.65,4.64,100.0,0.24,0.19,-0.033
1759157382571,2025-09-29 22:49:42.571,18.07,25.0,1.0,0.08,0.05,100,100,16.78,8.73,100.0,0.82,0.252,-0.115
1759157387571,2025-09-29 22:49:47.571,17.99,25.0,1.0,0.08,0.05,100,100,14.91,6.93,100.0,-0.36,0.224,-0.079
1759157392571,2025-09-29 22:49:52.571,17.63,25.0,1.0,0.08,0.05,100,100,15.01,7.01,100.0,0.02,0.225,-0.08
1759157397571,2025-09-29 22:49:57.571,18.53,25.0,1.0,0.08,0.05,100,100,15.37,7.37,100.0,0.07,0.231,-0.087
1759157402571,2025-09-29 22:50:02.571,15.25,25.0,1.0,0.08,0.05,100,100,14.46,6.47,100.0,-0.18,0.217,-0.069
1759157407571,2025-09-29 22:50:07.571,17.18,25.0,1.0,0.08,0.05,100,100,17.78,9.75,100.0,0.66,0.267,-0.135
1759157412571,2025-09-29 22:50:12.571,15.59,25.0,1.0,0.08,0.05,100,100,15.8,7.82,100.0,-0.39,0.237,-0.096
1759157417571,2025-09-29 22:50:17.571,17.47,25.0,1.0,0.08,0.05,100,100,17.42,9.41,100.0,0.32,0.261,-0.128
1759157422571,2025-09-29 22:50:22.571,17.75,25.0,1.0,0.08,0.05,100,100,15.51,7.53,100.0,-0.38,0.233,-0.091
1759157427571,2025-09-29 22:50:27.571,15.48,25.0,1.0,0.08,0.05,100,100,15.25,7.25,100.0,-0.05,0.229,-0.085
1759157432571,2025-09-29 22:50:32.571,15.27,25.0,1.0,0.08,0.05,100,100,17.54,9.52,100.0,0.45,0.263,-0.13
1759157437571,2025-09-29 22:50:37.571,15.92,25.0,1.0,0.08,0.05,100,100,17.73,9.73,100.0,0.04,0.266,-0.135
1759157442571,2025-09-29 22:50:42.571,16.61,25.0,1.0,0.08,0.05,100,100,17.08,9.08,100.0,-0.13,0.256,-0.122
1759157447571,2025-09-29 22:50:47.571,17.31,25.0,1.0,0.08,0.05,100,100,16.38,8.39,100.0,-0.14,0.246,-0.108
1759157452571,2025-09-29 22:50:52.571,15.53,25.0,1.0,0.08,0.05,100,100,15.68,7.69,100.0,-0.14,0.235,-0.094
1759157457571,2025-09-29 22:50:57.571,16.95,25.0,1.0,0.08,0.05,100,100,17.49,9.47,100.0,0.36,0.262,-0.129
1759157462571,2025-09-29 22:51:02.571,16.17,25.0,1.0,0.08,0.05,100,100,16.03,8.05,100.0,-0.28,0.241,-0.101
1759157467571,2025-09-29 22:51:07.571,14.57,25.0,1.0,0.08,0.05,100,100,16.83,8.83,100.0,0.16,0.253,-0.117
1759157472571,2025-09-29 22:51:12.571,14.22,25.0,1.0,0.08,0.05,100,100,18.44,10.43,100.0,0.32,0.277,-0.149
1759157477571,2025-09-29 22:51:17.571,15.1,25.0,1.0,0.08,0.05,100,100,18.78,10.78,100.0,0.07,0.282,-0.156
1759157482571,2025-09-29 22:51:22.571,15.37,25.0,1.0,0.08,0.05,100,100,17.89,9.9,100.0,-0.18,0.268,-0.138
1759157487571,2025-09-29 22:51:27.571,15.73,25.0,1.0,0.08,0.05,100,100,17.63,9.63,100.0,-0.05,0.264,-0.133
1759157492571,2025-09-29 22:51:32.571,14.91,25.0,1.0,0.08,0.05,100,100,17.27,9.27,100.0,-0.07,0.259,-0.125
1759157497571,2025-09-29 22:51:37.571,17.85,25.0,1.0,0.08,0.05,100,100,18.1,10.09,100.0,0.16,0.272,-0.142
1759157502571,2025-09-29 22:51:42.571,15.22,25.0,1.0,0.08,0.05,100,100,15.12,7.15,100.0,-0.59,0.227,-0.083
1759157507571,2025-09-29 22:51:47.571,15.08,25.0,1.0,0.08,0.05,100,100,17.8,9.78,100.0,0.53,0.267,-0.136
1759157512571,2025-09-29 22:51:52.571,16.11,25.0,1.0,0.08,0.05,100,100,17.92,9.92,100.0,0.03,0.269,-0.138
1759157517571,2025-09-29 22:51:57.571,16.02,25.0,1.0,0.08,0.05,100,100,16.88,8.89,100.0,-0.21,0.253,-0.118
1759157522571,2025-09-29 22:52:02.571,16.48,25.0,1.0,0.08,0.05,100,100,16.98,8.98,100.0,0.02,0.255,-0.12
1759157527571,2025-09-29 22:52:07.571,17.68,25.0,1.0,0.08,0.05,100,100,16.51,8.52,100.0,-0.09,0.248,-0.11
1759157532571,2025-09-29 22:52:12.571,17.8,25.0,1.0,0.08,0.05,100,100,15.31,7.32,100.0,-0.24,0.23,-0.086
1759157537571,2025-09-29 22:52:17.571,21.01,25.0,1.0,0.08,0.05,100,100,15.2,7.2,100.0,-0.02,0.228,-0.084
1759157542571,2025-09-29 22:52:22.571,20.42,25.0,1.0,0.08,0.05,100,100,11.96,3.99,100.0,-0.64,0.179,-0.02
1759157547571,2025-09-29 22:52:27.571,20.96,25.0,1.0,0.08,0.05,100,100,12.58,4.58,100.0,0.12,0.189,-0.032
1759157552571,2025-09-29 22:52:32.571,20.59,25.0,1.0,0.08,0.05,100,100,12.03,4.04,100.0,-0.11,0.18,-0.021
1759157557571,2025-09-29 22:52:37.571,20.44,25.0,1.0,0.08,0.05,100,100,12.41,4.41,100.0,0.07,0.186,-0.028
1759157562571,2025-09-29 22:52:42.571,21.39,25.0,1.0,0.08,0.05,100,100,12.56,4.56,100.0,0.03,0.188,-0.031
1759157567571,2025-09-29 22:52:47.571,18.52,25.0,1.0,0.08,0.05,100,100,11.6,3.61,100.0,-0.19,0.174,-0.012
1759157572571,2025-09-29 22:52:52.571,18.93,25.0,1.0,0.08,0.05,100,100,14.51,6.48,100.0,0.57,0.218,-0.07
1759157577571,2025-09-29 22:52:57.571,22.41,25.0,1.0,0.08,0.05,100,100,14.06,6.07,100.0,-0.08,0.211,-0.061
1759157582571,2025-09-29 22:53:02.571,22.96,25.0,1.0,0.08,0.05,100,100,10.56,2.59,100.0,-0.7,0.158,0.008
1759157587571,2025-09-29 22:53:07.571,22.48,25.0,1.0,0.08,0.05,100,100,10.04,2.04,100.0,-0.11,0.151,0.019
1759157592571,2025-09-29 22:53:12.571,22.19,25.0,1.0,0.08,0.05,100,100,10.52,2.52,100.0,0.09,0.158,0.01
1759157597571,2025-09-29 22:53:17.571,21.2,25.0,1.0,0.08,0.05,100,100,10.82,2.81,100.0,0.06,0.162,0.004
1759157602571,2025-09-29 22:53:22.571,22.91,25.0,1.0,0.08,0.05,100,100,11.81,3.8,100.0,0.2,0.177,-0.016
1759157607571,2025-09-29 22:53:27.571,19.87,25.0,1.0,0.08,0.05,100,100,10.07,2.09,100.0,-0.34,0.151,0.018
1759157612571,2025-09-29 22:53:32.571,18.95,25.0,1.0,0.08,0.05,100,100,13.16,5.13,100.0,0.61,0.197,-0.043
1759157617571,2025-09-29 22:53:37.571,19.95,25.0,1.0,0.08,0.05,100,100,14.06,6.05,100.0,0.18,0.211,-0.061
1759157622571,2025-09-29 22:53:42.571,19.37,25.0,1.0,0.08,0.05,100,100,13.04,5.05,100.0,-0.2,0.196,-0.041
1759157627571,2025-09-29 22:53:47.571,20.93,25.0,1.0,0.08,0.05,100,100,13.64,5.63,100.0,0.12,0.205,-0.053
1759157632571,2025-09-29 22:53:52.571,19.02,25.0,1.0,0.08,0.05,100,100,12.05,4.07,100.0,-0.31,0.181,-0.021
1759157637571,2025-09-29 22:53:57.571,19.07,25.0,1.0,0.08,0.05,100,100,14.0,5.98,100.0,0.38,0.21,-0.06
1759157642571,2025-09-29 22:54:02.571,18.61,25.0,1.0,0.08,0.05,100,100,13.93,5.93,100.0,-0.01,0.209,-0.059
1759157647571,2025-09-29 22:54:07.571,18.99,25.0,1.0,0.08,0.05,100,100,14.4,6.39,100.0,0.09,0.216,-0.068
1759157652571,2025-09-29 22:54:12.571,20.23,25.0,1.0,0.08,0.05,100,100,14.01,6.01,100.0,-0.08,0.21,-0.06
1759157657571,2025-09-29 22:54:17.571,20.15,25.0,1.0,0.08,0.05,100,100,12.76,4.77,100.0,-0.25,0.191,-0.035
1759157662571,2025-09-29 22:54:22.571,19.58,25.0,1.0,0.08,0.05,100,100,12.85,4.85,100.0,0.01,0.193,-0.037
1759157667571,2025-09-29 22:54:27.571,19.23,25.0,1.0,0.08,0.05,100,100,13.42,5.42,100.0,0.11,0.201,-0.048
1759157672571,2025-09-29 22:54:32.571,17.51,25.0,1.0,0.08,0.05,100,100,13.78,5.77,100.0,0.07,0.207,-0.055
1759157677571,2025-09-29 22:54:37.571,15.65,25.0,1.0,0.08,0.05,100,100,15.51,7.49,100.0,0.34,0.233,-0.09
1759157682571,2025-09-29 22:54:42.571,15.82,25.0,1.0,0.08,0.05,100,100,17.37,9.35,100.0,0.37,0.261,-0.127
1759157687571,2025-09-29 22:54:47.571,16.21,25.0,1.0,0.08,0.05,100,100,17.18,9.18,100.0,-0.03,0.258,-0.124
1759157692571,2025-09-29 22:54:52.571,17.3,25.0,1.0,0.08,0.05,100,100,16.79,8.79,100.0,-0.08,0.252,-0.116
1759157697571,2025-09-29 22:54:57.571,16.03,25.0,1.0,0.08,0.05,100,100,15.69,7.7,100.0,-0.22,0.235,-0.094
1759157702571,2025-09-29 22:55:02.571,15.98,25.0,1.0,0.08,0.05,100,100,16.98,8.97,100.0,0.25,0.255,-0.119
1759157707571,2025-09-29 22:55:07.571,14.25,25.0,1.0,0.08,0.05,100,100,17.02,9.02,100.0,0.01,0.255,-0.12
1759157712571,2025-09-29 22:55:12.571,16.15,25.0,1.0,0.08,0.05,100,100,18.76,10.75,100.0,0.35,0.281,-0.155
1759157717571,2025-09-29 22:55:17.571,17.14,25.0,1.0,0.08,0.05,100,100,16.83,8.85,100.0,-0.38,0.252,-0.117
1759157722571,2025-09-29 22:55:22.571,14.14,25.0,1.0,0.08,0.05,100,100,15.85,7.86,100.0,-0.2,0.238,-0.097
1759157727571,2025-09-29 22:55:27.571,15.26,25.0,1.0,0.08,0.05,100,100,18.89,10.86,100.0,0.6,0.283,-0.157
1759157732571,2025-09-29 22:55:32.571,14.86,25.0,1.0,0.08,0.05,100,100,17.73,9.74,100.0,-0.22,0.266,-0.135
